Time (s),valve_states (),pressure[0] (psi),pressure[1] (psi),pressure[2] (psi),pressure[3] (psi),pressure[4] (psi),pressure[5] (psi),pressure[6] (psi),pressure[7] (psi),pressure[8] (psi),pressure[9] (psi),pressure[10] (psi),pressure[11] (psi),pressure[12] (psi),pressure[13] (psi),pressure[14] (psi),pressure[15] (psi),samplerate (Hz),motor_setpoint[0] (degrees),motor_setpoint[1] (degrees),main_cycle_time (microseconds),motor_cycle_time (microseconds),adc_cycle_time (microseconds),telemetry_cycle_time (microseconds),ebatt (Volts),ibus (Amps),telemetry_rate (Hz),motor_control_gain[0] (),motor_control_gain[1] (),motor_control_gain[2] (),motor_position[0] (),motor_position[1] (),motor_pwm[0] (),motor_pwm[1] (),count1 (),count2 (),count3 (),STATE (),load[0] (lbs),load[1] (lbs),load[2] (lbs),load[3] (lbs),thrust_load (lbs),thermocouple[0] (degC),thermocouple[1] (degC),thermocouple[2] (degC),thermocouple[3] (degC),ivlv[0] (Amps),ivlv[1] (Amps),ivlv[2] (Amps),ivlv[3] (Amps),ivlv[4] (Amps),ivlv[5] (Amps),ivlv[6] (Amps),ivlv[7] (Amps),ivlv[15] (Amps),evlv[0] (Volts),evlv[1] (Volts),evlv[2] (Volts),evlv[3] (Volts),evlv[4] (Volts),evlv[5] (Volts),evlv[6] (Volts),evlv[7] (Volts),evlv[8] (Volts),evlv[9] (Volts),evlv[10] (Volts),evlv[11] (Volts),evlv[12] (Volts),evlv[13] (Volts),evlv[14] (Volts),evlv[15] (Volts),LOG_TO_AUTO (),auto_states ()
157.4640166,128,0,361,579,425,595,527,-199,-199,597,889,527,878,-310,-310,-310,-310,100,90,90,3,9947,9912,9911,12.5,0.2,100,2000,30,0,95.657,92.881,-6223,5924,2,26,274,4,253.5,134.5,154.5,272.5,815,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.13,0.09,0.03,0,0.01,0,0,0.03,0.07,0.07,12.18,0.21,6.19,6.15,6.15,6.14,6.17,6.97,6.15,-1,1
157.4798076,128,360,361,579,421,594,525,-199,-199,597,889,524,878,-310,-310,-310,-310,100,90,90,4,9947,9913,9912,12.494,3.82,100,2000,30,0,96.079,93.555,-7477,6642,2,29,315,4,225.5,133.5,146,251,756,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.05,0.07,0.14,0.09,0.03,0,0.01,0,0,0.03,0.06,0.06,12.18,0.18,6.19,6.15,6.16,6.14,6.17,6.98,6.16,-1,1
157.4839531,128,390,363,577,425,595,524,-199,-199,597,890,524,878,-310,-310,-310,-310,100,90,90,5,9947,9910,9912,12.507,3.33,100,2000,30,0,96.001,93.449,-8502,8097,3,32,674,4,260.5,170.5,150.5,255.5,837,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.06,0.17,0.09,0.03,0,0.01,0,0,0.03,0.06,0.06,12.19,0.18,6.2,6.16,6.16,6.14,6.17,6.98,6.16,-1,1
157.4956049,128,444,364,579,423,595,521,-199,-199,598,890,522,877,-310,-310,-310,-310,100,90,90,3,9947,9913,9913,12.507,2.67,100,2000,30,0,96.086,93.365,-8528,7989,3,36,-105,4,219.5,130.5,152.5,253,755.5,1023,2047,2047,2047,0.03,0.03,0.04,0.05,0.05,0.06,0.2,0.09,0.03,0,0.01,0.01,0,0.03,0.06,0.05,12.19,0.18,6.2,6.16,6.16,6.14,6.18,6.98,6.16,-1,1
157.5115247,128,0,360,577,420,595,522,-199,-199,597,891,524,878,-310,-310,-310,-310,100,90,90,3,9946,9912,9911,12.5,1.9,100,2000,30,0,96.001,93.281,-8879,7921,3,39,-84,4,271,155,164,258.5,848.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.19,0.09,0.03,0,0.01,0,0,0.03,0.07,0.05,12.19,0.18,6.2,6.16,6.17,6.14,6.18,6.99,6.17,-1,1
157.5189969,128,536,363,578,424,594,520,-198,-199,597,890,524,878,-310,-310,-310,-310,100,90,90,4,9946,9913,9911,12.49,1.32,100,2000,30,0,96.086,93.028,-8890,7851,3,42,-84,4,246.5,146,150,274,816.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.14,0.09,0.03,0,0.01,0,0,0.03,0.07,0.06,12.19,0.18,6.21,6.16,6.16,6.15,6.19,6.99,6.17,-1,1
157.5280388,128,133,360,576,421,595,520,-196,-199,597,891,523,878,-310,-310,-310,-310,100,90,90,5,9947,9910,9913,12.438,0,100,2000,30,0,96.149,93.177,-9241,7436,3,45,-252,4,247.5,142,167.5,288.5,845.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.05,0.07,0.14,0.09,0.03,0,0.01,0,0,0.03,0.04,0.06,12.15,0.19,6.21,6.17,6.17,6.15,6.19,6.99,6.17,-1,1
157.543901,128,0,360,579,419,594,520,-199,-199,599,889,522,879,-310,-310,-310,-310,100,90,90,5,9949,9912,9911,12.454,0,100,2000,30,0,95.728,92.67,-9553,7829,3,49,148,4,240,141,186,275,842,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.05,0.07,0.15,0.09,0.04,0,0.01,0,0,0.03,0.06,0.06,12.16,0.19,6.21,6.17,6.17,6.15,6.18,6.99,6.18,-1,1
157.5580151,128,164,363,580,420,594,518,-199,-199,598,890,524,878,-310,-310,-310,-310,100,90,90,5,9945,9914,9911,12.448,0,100,2000,30,0,95.383,92.27,-8882,6896,2,51,-506,4,245.5,122.5,180,278,826,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.18,0.09,0.03,0,0.01,0,0,0.03,0.06,0.06,12.16,0.18,6.21,6.17,6.17,6.14,6.19,6.98,6.15,-1,1
157.5606758,128,161,360,579,420,596,516,-199,-199,598,890,520,878,-310,-310,-310,-310,100,90,90,5,9947,9912,9912,12.444,0,100,2000,30,0,95.467,92.27,-8354,6163,2,54,-400,4,259.5,135.5,163,264,822,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.17,0.09,0.03,0,0.01,0,0,0.03,0.07,0.06,12.17,0.18,6.21,6.16,6.18,6.13,6.17,6.97,6.15,-1,1
157.5755149,128,0,360,576,416,595,515,-199,-199,598,890,516,877,-310,-310,-310,-310,100,90,90,4,9948,9911,9912,12.421,4.83,100,2000,30,0,95.383,92.27,-8687,6231,2,56,0,4,215,121,141,216.5,693.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.15,0.09,0.03,0,0.01,0,0,0.03,0.06,0.06,12.17,0.18,6.19,6.14,6.15,6.13,6.17,6.97,6.15,-1,1
157.5911287,128,9,362,576,422,595,514,-198,-199,597,890,516,878,-310,-310,-310,-310,100,90,90,4,9946,9912,9912,12.438,3.84,100,2000,30,0,95.552,92.438,-8679,6299,2,58,0,4,268.5,147,183,236.5,835,1023,2047,2047,2047,0.03,0.03,0.04,0.05,0.06,0.06,0.15,0.09,0.03,0,0.01,0,0,0.03,0.06,0.06,12.18,0.18,6.19,6.15,6.15,6.13,6.17,6.97,6.15,-1,1
157.5991927,128,57,357,577,418,594,513,-198,-199,597,890,513,879,-310,-310,-310,-310,100,90,90,5,9949,9912,9912,12.448,3.23,100,2000,30,0,95.474,92.502,-9183,6710,2,61,168,4,235,166.5,144.5,298,844,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.06,0.18,0.09,0.04,0,0,0,0,0.03,0.07,0.05,12.18,0.18,6.19,6.15,6.16,6.14,6.18,6.98,6.16,-1,1
157.6078822,128,138,359,576,418,594,512,-199,-199,597,890,511,877,-310,-310,-310,-310,100,90,90,5,9947,9911,9912,12.458,2.82,100,2000,30,0,95.482,92.481,-9193,6912,2,63,63,4,271.5,171.5,190.5,271.5,905,1023,2047,2047,2047,0.02,0.02,0.04,0.05,0.06,0.07,0.22,0.09,0.03,0,0.01,0,0,0.03,0.06,0.04,12.2,0.18,6.2,6.16,6.16,6.14,6.18,6.98,6.16,-1,1
157.6243089,128,405,358,576,412,594,509,-199,-199,597,889,511,878,-310,-310,-310,-310,100,90,90,4,9947,9912,9912,12.464,2.34,100,2000,30,0,95.313,92.649,-9372,6944,2,66,-21,4,218.5,152.5,136.5,268,775.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.06,0.17,0.09,0.03,0,0.01,0,0,0.03,0.06,0.06,12.2,0.18,6.2,6.16,6.16,6.14,6.18,6.99,6.17,-1,1
157.6311245,128,49,360,576,418,594,510,-199,-199,597,890,513,878,-310,-310,-310,-310,100,90,90,4,9947,9913,9911,12.471,1.34,100,2000,30,0,95.397,92.649,-9194,7361,2,68,168,4,255,127.5,199.5,280,862,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.06,0.18,0.09,0.03,0,0.01,0,0,0.03,0.07,0.05,12.2,0.18,6.21,6.16,6.17,6.15,6.19,6.99,6.17,-1,1
157.639945,128,200,358,575,416,593,509,-198,-199,597,890,509,878,-310,-310,-310,-310,100,90,90,3,9945,9913,9913,12.448,0.27,100,2000,30,0,95.39,92.67,-9525,7440,2,71,0,4,237.5,136,160.5,241.5,775.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.18,0.09,0.03,0,0.01,0,0,0.03,0.07,0.06,12.19,0.18,6.21,6.17,6.18,6.15,6.19,6.99,6.17,-1,1
157.6564331,128,168,351,573,411,592,508,-199,-199,599,891,511,878,-310,-310,-310,-310,100,90,90,5,9948,9911,9911,12.349,0,100,2000,30,0,95.833,93.625,-9672,7563,2,74,21,4,221,131.5,166.5,267.5,786.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.27,0.09,0.03,0,0.01,0,0,0.03,0.07,0.04,12.19,0.19,6.21,6.17,6.17,6.15,6.19,6.99,6.17,-1,1
157.6599718,128,280,357,576,417,593,507,-199,-199,598,890,511,878,-310,-310,-310,-310,100,90,90,5,9947,9912,9912,12.382,0,100,2000,30,0,94.154,91.888,-10733,9580,3,77,954,4,224.5,139,137.5,259.5,760.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.2,0.09,0.03,0.02,0.01,0,0,0.03,0.07,0.05,12.19,0.19,6.21,6.17,6.17,6.15,6.19,6.99,4.14,-1,1
157.6716527,128,164,356,576,412,593,505,-199,-199,598,890,509,878,-310,-310,-310,-310,100,90,90,4,9948,9912,9912,12.33,0,100,2000,30,0,93.622,91.442,-7500,6163,1,79,-1736,4,235.5,122,164.5,245.5,767.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.19,0.09,0.03,0,0.01,0,0,0.03,0.07,0.05,12.19,0.19,6.21,6.17,6.17,6.15,6.19,6.99,4.13,-1,1
157.688512,128,111,356,574,408,591,505,-199,-199,597,889,507,877,-310,-310,-310,-310,100,90,90,4,9946,9912,9912,12.33,0,100,2000,30,0,93.46,91.082,-6544,5314,1,80,-445,4,255,126.5,145.5,260.5,787.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.2,0.09,0.03,0.01,0.01,0,0,0.03,0.07,0.05,12.2,0.19,6.22,6.17,6.18,6.15,6.19,6.99,4.08,-1,1
157.6921271,128,90,359,574,415,591,503,-196,-199,597,890,505,877,-310,-310,-310,-310,100,90,90,5,9946,9911,9913,12.336,0,100,2000,30,0,93.206,91.082,-6325,4628,1,82,-359,4,254.5,140,180.5,266,841,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.2,0.09,0.03,0.01,0.01,0,0,0.03,0.07,0.05,12.2,0.18,6.22,6.17,6.18,6.15,6.19,6.99,4.92,-1,1
157.7047108,128,191,356,572,412,591,501,-199,-199,598,889,502,877,-310,-310,-310,-310,100,90,90,4,9947,9911,9912,12.362,0,100,2000,30,0,93.384,91.062,-5913,4660,1,83,0,4,198.5,128.5,176.5,278.5,782,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.25,0.09,0.03,0.02,0.01,0,0,0.03,0.06,0.04,12.2,0.19,6.21,6.17,6.18,6.15,6.19,6.99,6.17,-1,1
157.719968,128,198,355,572,408,591,502,-199,-199,597,889,502,877,-310,-310,-310,-310,100,90,90,5,9948,9912,9912,12.428,0,100,2000,30,0,94.101,91.467,-6370,4651,1,84,-20,4,227,137,154,262.5,780.5,1023,2047,2047,2047,0.02,0.02,0.04,0.05,0.06,0.07,0.15,0.09,0.03,0.01,0.01,0,0,0.03,0.07,0.06,12.2,0.19,6.21,6.17,6.18,6.15,6.19,6.99,6.17,-1,1
157.7233131,128,98,355,573,409,589,500,-199,-199,598,890,498,878,-310,-310,-310,-310,100,90,90,4,9947,9912,9912,12.494,0,100,2000,30,0,94.217,92.059,-7927,5505,1,85,404,4,221.5,135,151.5,254,762,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.19,0.09,0.03,0.03,0.01,0,0,0.03,0.07,0.06,12.2,0.19,6.21,6.17,6.18,6.15,6.19,6.99,6.17,-1,1
157.7357094,128,205,351,570,408,589,498,-199,-199,596,889,498,878,-310,-310,-310,-310,100,90,90,4,9947,9912,9911,12.51,0,100,2000,30,0,94.738,92.186,-8285,6751,2,87,592,4,253,156.5,164.5,238,812,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.16,0.09,0.04,0.02,0.01,0,0,0.03,0.07,0.06,12.19,0.19,6.21,6.17,6.17,6.15,6.19,6.99,6.17,-1,1
157.7517397,128,71,353,570,408,588,497,-199,-199,597,890,498,877,-310,-310,-310,-310,100,90,90,4,9947,9910,9912,12.523,0,100,2000,30,0,94.83,92.333,-9469,7070,2,89,126,4,202,145,153,268,768,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.13,0.09,0.03,0.02,0.01,0,0,0.03,0.07,0.07,12.18,0.19,6.21,6.17,6.17,6.15,6.19,6.99,6.17,-1,1
157.7576363,128,208,353,571,404,586,496,-199,-199,597,889,499,878,-310,-310,-310,-310,100,90,90,3,9947,9913,9912,12.523,0,100,2000,30,0,94.83,92.417,-9798,7435,2,92,147,4,238.5,144.5,209.5,267.5,860,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.15,0.09,0.04,0.01,0.01,0.01,0,0.03,0.07,0.06,12.14,0.19,6.21,6.16,6.17,6.14,6.18,6.98,6.16,-1,1
157.7681506,128,231,348,570,404,586,496,-199,-199,598,889,500,877,-310,-310,-310,-310,100,90,90,4,9947,9912,9910,12.523,0,100,2000,30,0,94.746,92.417,-9943,7676,2,94,84,4,231.5,149,128.5,209,718,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.18,0.09,0.03,0.01,0.01,0,0,0.03,0.07,0.06,12.14,0.19,6.2,6.16,6.16,6.14,6.2,6.95,6.14,-1,1
157.7840243,128,126,349,570,407,585,495,-199,-199,599,890,498,878,-310,-310,-310,-310,100,90,90,5,9946,9912,9912,12.526,0.35,100,2000,30,0,94.914,92.417,-9917,7749,2,97,0,4,227,138,160.5,267,792.5,1023,2047,2047,2047,0.02,0.02,0.04,0.05,0.05,0.07,0.2,0.09,0.03,0,0.01,0,0,0.03,0.07,0.05,12.15,0.19,6.17,6.14,6.14,6.12,6.16,6.96,6.14,-1,1
157.7897476,128,288,347,566,405,585,494,-199,-199,598,890,499,878,-310,-310,-310,-310,100,90,90,5,9947,9912,9912,12.5,5.41,100,2000,30,0,94.991,92.691,-10401,7821,2,99,0,4,239,182,117,227,765,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.19,0.09,0.03,0,0.01,0,0,0.03,0.07,0.06,12.15,0.18,6.18,6.14,6.14,6.12,6.16,6.96,6.14,-1,1
157.8007245,128,289,352,566,405,583,493,-199,-199,597,889,496,876,-310,-310,-310,-310,100,90,90,5,9949,9913,9912,12.503,4.95,100,2000,30,0,94.914,92.67,-10704,8449,2,102,273,4,222.5,116.5,151.5,244.5,735,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.29,0.09,0.03,0,0.01,0,0,0.03,0.06,0.03,12.12,0.18,6.18,6.14,6.14,6.12,6.16,6.96,6.14,-1,1
157.8160009,128,157,347,565,400,583,491,-199,-199,597,890,493,878,-310,-310,-310,-310,100,90,90,4,9945,9910,9912,12.507,4.66,100,2000,30,0,94.837,92.481,-10698,8487,2,104,-21,4,236,123.5,135.5,241,736,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.18,0.09,0.03,0,0.01,0,0,0.03,0.06,0.06,12.13,0.18,6.18,6.14,6.14,6.12,6.16,6.96,6.16,-1,1
157.8194291,128,159,349,565,404,583,491,-199,-199,597,891,491,878,-310,-310,-310,-310,100,90,90,5,9947,9912,9911,12.51,4.47,100,2000,30,0,94.837,92.565,-10690,8183,2,107,-189,4,259,132.5,166,239,796.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.16,0.09,0.03,0,0.01,0.01,0,0.03,0.06,0.06,12.12,0.19,6.18,6.14,6.12,6.1,6.14,6.94,6.1,-1,1
157.8326191,128,0,347,565,400,581,491,-199,-199,597,890,491,878,-310,-310,-310,-310,100,90,90,5,9948,9912,9912,12.484,8.74,100,2000,30,0,94.753,92.565,-10835,8428,2,109,84,4,209,140,156,271.5,776.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.21,0.09,0.03,0,0.01,0,0,0.03,0.06,0.05,12.16,0.17,6.16,6.12,6.13,6.11,6.15,6.95,6.13,-1,1
157.8488939,128,369,348,564,403,581,489,-199,-199,598,890,489,878,-310,-310,-310,-310,100,90,90,5,9946,9912,9912,12.487,7.01,100,2000,30,0,94.914,92.586,-10809,8505,2,112,0,4,232.5,138.5,191,257.5,819.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.17,0.09,0.03,0,0.01,0.01,0,0.03,0.07,0.06,12.17,0.18,6.17,6.13,6.14,6.12,6.16,6.96,6.15,-1,1
157.8528777,128,0,348,563,397,579,488,-199,-199,598,890,487,878,-310,-310,-310,-310,100,90,90,5,9947,9911,9912,12.484,5.54,100,2000,30,0,94.83,92.586,-11278,8625,2,115,21,4,223.5,134,165,250,772.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.06,0.2,0.09,0.03,0,0.01,0,0,0.03,0.07,0.05,12.17,0.17,6.18,6.13,6.15,6.13,6.17,6.97,6.08,-1,1
157.8637406,128,156,348,560,400,579,487,-199,-199,597,890,488,878,-310,-310,-310,-310,100,90,90,5,9947,9912,9912,12.444,3.89,100,2000,30,0,94.884,92.755,-11255,8702,2,117,0,4,214,151.5,175,258.5,799,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.17,0.09,0.03,0,0.01,0,0,0.03,0.07,0.05,12.17,0.18,6.19,6.14,6.15,6.13,6.17,6.97,6.15,-1,1
157.8793907,128,61,348,560,395,576,486,-196,-199,597,890,489,877,-310,-310,-310,-310,100,90,90,4,9946,9912,9912,12.438,2.68,100,2000,30,0,94.209,91.911,-11510,9123,2,120,168,4,228,160,146,223,757,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.15,0.09,0.03,0,0.01,0,0,0.03,0.07,0.06,12.18,0.18,6.19,6.15,6.16,6.14,6.17,6.98,6.16,-1,1
157.8836877,128,100,347,560,396,577,484,-198,-199,598,889,487,877,-310,-310,-310,-310,100,90,90,5,9949,9913,9911,12.474,2.12,100,2000,30,0,94.393,91.532,-10286,7493,1,122,-843,4,241.5,154.5,172,263,831,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.21,0.09,0.03,0,0.01,0,0,0.03,0.07,0.05,12.19,0.18,6.2,6.16,6.16,6.14,6.18,6.98,6.16,-1,1
157.896637,128,21,346,557,395,573,484,-199,-199,598,890,489,879,-310,-310,-310,-310,100,90,90,5,9945,9910,9912,12.471,1.54,100,2000,30,0,94.386,91.637,-10787,6782,1,123,-378,4,251,153.5,142.5,207,754,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.16,0.09,0.03,0,0.01,0,0,0.03,0.07,0.06,12.19,0.18,6.2,6.16,6.17,6.14,6.18,6.98,6.17,-1,1
157.9122159,128,90,346,558,398,574,483,-199,-199,598,890,487,882,-310,-310,-310,-310,100,90,90,5,9948,9913,9913,12.461,0.76,100,2000,30,0,94.301,91.384,-10903,7041,1,125,104,4,237.5,155,159,247,798.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.17,0.09,0.03,0,0.01,0,0,0.03,0.07,0.05,12.19,0.18,6.21,6.17,6.17,6.15,6.19,6.99,5.28,-1,1
157.9197572,128,242,348,557,397,572,482,-199,-199,598,890,485,878,-310,-310,-310,-310,100,90,90,5,9947,9911,9912,12.402,0,100,2000,30,0,94.539,91.679,-10863,6576,1,126,-252,4,219.5,160,195.5,263,838,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.18,0.09,0.03,0,0.01,0,0,0.03,0.07,0.05,12.19,0.18,6.21,6.17,6.17,6.15,6.19,6.99,5.41,-1,1
157.9283473,128,0,346,556,396,570,480,-199,-199,597,890,484,878,-310,-310,-310,-310,100,90,90,5,9946,9912,9912,12.339,0,100,2000,30,0,94.316,91.824,-11475,7215,1,128,294,4,224,132,153,251.5,760.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.05,0.06,0.18,0.09,0.03,0.01,0.01,0.01,0,0.03,0.06,0.06,12.19,0.19,6.21,6.17,6.17,6.15,6.19,6.99,5.48,-1,1
157.9442829,128,61,339,555,392,570,479,-198,-199,597,890,482,877,-310,-310,-310,-310,100,90,90,4,9947,9912,9912,12.353,0,100,2000,30,0,93.13,90.554,-11158,7561,1,130,145,4,223.5,142,174.5,253,793,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.17,0.09,0.03,0.01,0.01,0,0,0.03,0.07,0.05,12.19,0.18,6.21,6.17,6.17,6.15,6.19,6.99,5.71,-1,1
157.9523085,128,49,340,552,392,568,478,-198,-199,597,890,480,878,-310,-310,-310,-310,100,90,90,4,9947,9913,9911,12.448,0,100,2000,30,0,93.771,90.771,-8880,5037,0,130,-1270,4,225.5,144,136,221.5,727,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.18,0.09,0.03,0.01,0.01,0,0,0.03,0.07,0.06,12.19,0.19,6.21,6.17,6.17,6.15,6.19,6.99,5.45,-1,1
157.960224,128,0,342,552,392,567,478,-199,-199,597,890,478,877,-310,-310,-310,-310,100,90,90,5,9947,9911,9913,12.428,0,100,2000,30,0,93.763,90.537,-10276,5493,0,131,216,4,207,139,139,249.5,734.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.16,0.09,0.03,0.01,0.01,0,0,0.03,0.07,0.05,12.19,0.18,6.21,6.17,6.18,6.15,6.19,6.99,5.6,-1,1
157.9762039,128,18,342,550,391,567,477,-199,-199,598,889,476,878,-310,-310,-310,-310,100,90,90,3,9947,9912,9912,12.487,0,100,2000,30,0,94.217,91.216,-10373,5043,0,132,-233,4,217,148.5,148.5,241,755,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.18,0.09,0.03,0.01,0.01,0,0,0.03,0.07,0.05,12.19,0.19,6.21,6.17,6.17,6.15,6.19,6.99,6.16,-1,1
157.9803093,128,208,342,550,394,564,476,-199,-199,597,890,475,878,-310,-310,-310,-310,100,90,90,5,9949,9913,9911,12.484,0,100,2000,30,0,94.048,91.216,-11407,6436,1,133,678,4,246.5,142,157.5,228,774,1023,2047,2047,2047,0.03,0.03,0.04,0.05,0.06,0.07,0.17,0.09,0.03,0.02,0.01,0,0,0.03,0.07,0.06,12.19,0.19,6.21,6.17,6.17,6.15,6.19,6.99,6.17,-1,1
157.9921489,128,97,337,548,389,564,477,-199,-199,598,890,477,878,-310,-310,-310,-310,100,90,90,4,9944,9912,9912,12.513,0,100,2000,30,0,94.401,91.428,-11191,6473,1,134,0,4,189.5,140.5,172.5,225.5,728,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.2,0.09,0.03,0.02,0.01,0,0,0.03,0.07,0.05,12.18,0.19,6.21,6.16,6.17,6.15,6.18,6.99,5.99,-1,1
158.0086524,128,0,339,547,392,563,474,-199,-199,598,889,478,877,-310,-310,-310,-310,100,90,90,4,9948,9912,9912,12.517,0,100,2000,30,0,94.401,91.428,-12028,6939,1,136,211,4,217,132,190.5,246,785.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.19,0.09,0.03,0.02,0.01,0,0,0.03,0.07,0.05,12.18,0.18,6.21,6.17,6.17,6.14,6.18,6.99,5.88,-1,1
158.0122991,128,40,335,547,390,562,474,-198,-199,597,889,478,878,-310,-310,-310,-310,100,90,90,4,9946,9912,9912,12.52,0,100,2000,30,0,94.485,91.175,-12160,6982,1,137,0,4,207.5,172,147,200,726.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.17,0.09,0.03,0.03,0.01,0,0,0.03,0.06,0.06,12.17,0.19,6.2,6.16,6.17,6.14,6.18,6.98,5.85,-1,1
158.0243648,128,23,337,544,386,560,473,-199,-199,597,890,477,878,-310,-310,-310,-310,100,90,90,4,9946,9909,9912,12.526,0,100,2000,30,0,94.409,91.407,-12463,6512,1,138,-252,4,237.5,152,188.5,264,842,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.05,0.07,0.22,0.09,0.04,0.05,0.01,0.01,0,0.03,0.07,0.05,12.17,0.19,6.2,6.16,6.16,6.14,6.18,6.98,5.82,-1,1
158.0407612,128,87,337,543,388,559,472,-198,-199,597,889,476,878,-310,-310,-310,-310,100,90,90,4,9948,9913,9912,12.526,0,100,2000,30,0,94.08,91.387,-12443,7019,1,140,232,4,197.5,128.5,135.5,238.5,700,1023,2047,2047,2047,0.03,0.03,0.04,0.05,0.06,0.07,0.22,0.09,0.03,0.05,0.01,0,0,0.03,0.07,0.05,12.17,0.19,6.2,6.16,6.16,6.14,6.18,6.98,5.98,-1,1
158.0451511,128,131,333,541,386,557,471,-199,-199,597,890,473,876,-310,-310,-310,-310,100,90,90,5,9947,9913,9911,12.526,0,100,2000,30,0,93.996,91.302,-11907,7019,1,141,-20,4,219.5,128,143.5,220.5,711.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.06,0.19,0.09,0.03,0.05,0.01,0,0,0.03,0.07,0.06,12.15,0.19,6.2,6.16,6.16,6.14,6.17,6.98,5.53,-1,1
158.0556868,128,0,335,541,386,557,470,-199,-199,597,890,471,878,-310,-310,-310,-310,100,90,90,4,9945,9912,9912,12.53,0,100,2000,30,0,93.575,91.471,-11859,6890,1,142,-84,4,228,165,162.5,235.5,791,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.4,0.09,0.03,0.06,0.01,0,0,0.03,0.07,0.06,12.1,0.19,6.2,6.15,6.16,6.14,6.18,6.98,5.46,-1,1
158.0723627,128,214,339,539,387,556,469,-198,-199,598,890,469,878,-310,-310,-310,-310,100,90,90,4,9946,9910,9912,12.526,0,100,2000,30,0,93.07,91.387,-11125,7271,1,144,168,4,200.5,134.5,184.5,249.5,769,1023,2047,2047,2047,0.02,0.03,0.04,0.06,0.06,0.07,0.19,0.09,0.03,0.06,0.01,0,0,0.03,0.07,0.05,12.09,0.19,6.2,6.15,6.16,6.13,6.17,6.97,5.56,-1,1
